game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source
2025-09-02,2025,Paige Bueckers,DAL,MIN,A,29.0,17.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-09-05,2025,Paige Bueckers,DAL,GSV,A,34.0,27.0,4.0,6.0,0.0,4.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-09-07,2025,Paige Bueckers,DAL,LAS,A,31.0,18.0,6.0,7.0,0.0,0.0,1.0,,,,,,,,,paige bueckers,0,csv
2025-09-12,2025,Paige Bueckers,DAL,PHX,H,30.0,24.0,8.0,7.0,2.0,1.0,2.0,,,,,,,,,paige bueckers,1,csv
2023-05-20,2023,Rhyne Howard,ATL,DAL,A,36.0,20.0,10.0,2.0,4.0,0.0,1.0,,,,,,,,,rhyne howard,0,csv
2023-05-24,2023,Rhyne Howard,ATL,MIN,A,28.0,8.0,4.0,6.0,1.0,3.0,1.0,,,,,,,,,rhyne howard,0,csv
2023-05-28,2023,Rhyne Howard,ATL,IND,H,32.0,23.0,4.0,1.0,3.0,1.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-05-30,2023,Rhyne Howard,ATL,CHI,H,29.0,20.0,4.0,1.0,2.0,1.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-06-03,2023,Rhyne Howard,ATL,LVA,H,33.0,15.0,4.0,5.0,2.0,1.0,1.0,,,,,,,,,rhyne howard,1,csv
2023-06-09,2023,Rhyne Howard,ATL,NYL,H,30.0,15.0,2.0,2.0,3.0,1.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-06-11,2023,Rhyne Howard,ATL,CON,H,35.0,16.0,8.0,2.0,2.0,0.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-06-14,2023,Rhyne Howard,ATL,NYL,A,34.0,12.0,5.0,4.0,2.0,0.0,0.0,,,,,,,,,rhyne howard,0,csv
2023-06-15,2023,Rhyne Howard,ATL,CON,A,40.0,19.0,4.0,6.0,2.0,0.0,0.0,,,,,,,,,rhyne howard,0,csv
2023-06-18,2023,Rhyne Howard,ATL,IND,A,33.0,21.0,6.0,1.0,2.0,1.0,1.0,,,,,,,,,rhyne howard,0,csv
2023-06-21,2023,Rhyne Howard,ATL,DAL,A,30.0,15.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,rhyne howard,0,csv
2023-06-23,2023,Rhyne Howard,ATL,NYL,H,26.0,24.0,6.0,2.0,3.0,0.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-06-28,2023,Rhyne Howard,ATL,WAS,A,26.0,8.0,1.0,4.0,2.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2023-06-30,2023,Rhyne Howard,ATL,WAS,H,39.0,14.0,5.0,8.0,2.0,3.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-07-02,2023,Rhyne Howard,ATL,LAS,H,32.0,43.0,2.0,4.0,6.0,2.0,2.0,,,,,,,,,rhyne howard,1,csv
2023-07-06,2023,Rhyne Howard,ATL,LAS,A,25.0,15.0,5.0,6.0,5.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2023-07-08,2023,Rhyne Howard,ATL,CHI,A,39.0,17.0,5.0,2.0,3.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2023-07-10,2023,Rhyne Howard,ATL,CHI,A,38.0,32.0,6.0,4.0,4.0,4.0,1.0,,,,,,,,,rhyne howard,0,csv
2023-07-12,2023,Rhyne Howard,ATL,SEA,H,31.0,15.0,6.0,5.0,3.0,2.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-07-16,2023,Rhyne Howard,ATL,STE,H,15.0,16.0,3.0,3.0,4.0,0.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-07-18,2023,Rhyne Howard,ATL,MIN,H,36.0,21.0,3.0,7.0,3.0,0.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-07-20,2023,Rhyne Howard,ATL,CON,A,38.0,22.0,2.0,3.0,4.0,3.0,0.0,,,,,,,,,rhyne howard,0,csv
2023-07-22,2023,Rhyne Howard,ATL,CON,H,35.0,22.0,6.0,2.0,4.0,2.0,4.0,,,,,,,,,rhyne howard,1,csv
2023-07-25,2023,Rhyne Howard,ATL,PHX,H,21.0,10.0,3.0,0.0,2.0,2.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-07-27,2023,Rhyne Howard,ATL,NYL,A,35.0,10.0,5.0,2.0,1.0,0.0,0.0,,,,,,,,,rhyne howard,0,csv
2023-07-30,2023,Rhyne Howard,ATL,WAS,H,30.0,11.0,5.0,0.0,3.0,5.0,2.0,,,,,,,,,rhyne howard,1,csv
2023-08-02,2023,Rhyne Howard,ATL,LVA,A,34.0,6.0,6.0,6.0,0.0,1.0,1.0,,,,,,,,,rhyne howard,0,csv
2023-08-04,2023,Rhyne Howard,ATL,PHX,A,34.0,14.0,2.0,2.0,1.0,0.0,2.0,,,,,,,,,rhyne howard,0,csv
2023-08-06,2023,Rhyne Howard,ATL,IND,H,36.0,24.0,4.0,3.0,3.0,2.0,2.0,,,,,,,,,rhyne howard,1,csv
2023-08-11,2023,Rhyne Howard,ATL,SEA,A,34.0,20.0,6.0,1.0,4.0,3.0,0.0,,,,,,,,,rhyne howard,0,csv
2023-08-12,2023,Rhyne Howard,ATL,LAS,A,37.0,17.0,5.0,1.0,3.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2023-08-14,2023,Rhyne Howard,ATL,LVA,A,32.0,12.0,5.0,4.0,1.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2023-08-22,2023,Rhyne Howard,ATL,LVA,H,35.0,27.0,6.0,5.0,3.0,2.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-08-26,2023,Rhyne Howard,ATL,LAS,H,31.0,15.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-08-27,2023,Rhyne Howard,ATL,IND,A,33.0,17.0,6.0,3.0,2.0,2.0,0.0,,,,,,,,,rhyne howard,0,csv
2023-08-29,2023,Rhyne Howard,ATL,PHX,H,28.0,15.0,7.0,6.0,3.0,1.0,3.0,,,,,,,,,rhyne howard,1,csv
2023-09-02,2023,Rhyne Howard,ATL,MIN,A,40.0,16.0,8.0,6.0,1.0,1.0,2.0,,,,,,,,,rhyne howard,0,csv
2023-09-06,2023,Rhyne Howard,ATL,SEA,H,32.0,10.0,6.0,7.0,1.0,0.0,0.0,,,,,,,,,rhyne howard,1,csv
2023-09-08,2023,Rhyne Howard,ATL,WAS,A,37.0,21.0,12.0,4.0,1.0,2.0,1.0,,,,,,,,,rhyne howard,0,csv
2023-09-10,2023,Rhyne Howard,ATL,DAL,H,30.0,19.0,4.0,7.0,3.0,0.0,0.0,,,,,,,,,rhyne howard,1,csv
2024-05-16,2024,Rhyne Howard,ATL,LAS,A,31.0,25.0,3.0,3.0,3.0,2.0,2.0,,,,,,,,,rhyne howard,0,csv
2024-05-19,2024,Rhyne Howard,ATL,PHX,A,39.0,21.0,9.0,2.0,5.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2024-05-21,2024,Rhyne Howard,ATL,DAL,H,33.0,15.0,10.0,4.0,1.0,2.0,1.0,,,,,,,,,rhyne howard,1,csv
2024-05-26,2024,Rhyne Howard,ATL,MIN,H,34.0,23.0,5.0,5.0,3.0,6.0,0.0,,,,,,,,,rhyne howard,1,csv
2024-05-29,2024,Rhyne Howard,ATL,WAS,A,30.0,11.0,4.0,4.0,0.0,4.0,1.0,,,,,,,,,rhyne howard,0,csv
2024-05-31,2024,Rhyne Howard,ATL,LVA,H,33.0,16.0,2.0,2.0,0.0,2.0,1.0,,,,,,,,,rhyne howard,1,csv
2024-06-02,2024,Rhyne Howard,ATL,CON,H,32.0,4.0,2.0,2.0,0.0,1.0,2.0,,,,,,,,,rhyne howard,1,csv
2024-06-06,2024,Rhyne Howard,ATL,NYL,H,32.0,11.0,6.0,5.0,1.0,2.0,2.0,,,,,,,,,rhyne howard,1,csv
2024-06-08,2024,Rhyne Howard,ATL,CHI,A,33.0,10.0,6.0,10.0,2.0,5.0,0.0,,,,,,,,,rhyne howard,0,csv
2024-06-11,2024,Rhyne Howard,ATL,WAS,H,30.0,16.0,2.0,0.0,4.0,0.0,0.0,,,,,,,,,rhyne howard,1,csv
2024-06-13,2024,Rhyne Howard,ATL,IND,A,28.0,26.0,2.0,1.0,6.0,2.0,0.0,,,,,,,,,rhyne howard,0,csv
2024-06-16,2024,Rhyne Howard,ATL,LAS,H,35.0,16.0,3.0,5.0,1.0,2.0,0.0,,,,,,,,,rhyne howard,1,csv
2024-06-20,2024,Rhyne Howard,ATL,MIN,A,24.0,6.0,5.0,1.0,0.0,0.0,1.0,,,,,,,,,rhyne howard,0,csv
2024-07-17,2024,Rhyne Howard,ATL,MIN,A,23.0,15.0,9.0,3.0,1.0,0.0,0.0,,,,,,,,,rhyne howard,0,csv
2024-08-16,2024,Rhyne Howard,ATL,SEA,H,38.0,30.0,8.0,2.0,5.0,2.0,2.0,,,,,,,,,rhyne howard,1,csv
2024-08-18,2024,Rhyne Howard,ATL,CON,H,35.0,13.0,1.0,4.0,2.0,1.0,0.0,,,,,,,,,rhyne howard,1,csv
2024-08-21,2024,Rhyne Howard,ATL,PHX,H,34.0,19.0,2.0,3.0,4.0,1.0,0.0,,,,,,,,,rhyne howard,1,csv
2024-08-23,2024,Rhyne Howard,ATL,PHX,H,30.0,16.0,4.0,3.0,3.0,1.0,0.0,,,,,,,,,rhyne howard,1,csv
2024-08-26,2024,Rhyne Howard,ATL,IND,H,36.0,16.0,7.0,2.0,4.0,1.0,1.0,,,,,,,,,rhyne howard,1,csv
2024-08-29,2024,Rhyne Howard,ATL,SEA,A,40.0,12.0,1.0,4.0,2.0,0.0,0.0,,,,,,,,,rhyne howard,0,csv
2024-08-31,2024,Rhyne Howard,ATL,LVA,A,31.0,12.0,4.0,1.0,3.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2024-09-01,2024,Rhyne Howard,ATL,LAS,A,32.0,19.0,7.0,2.0,5.0,0.0,2.0,,,,,,,,,rhyne howard,0,csv
2024-09-04,2024,Rhyne Howard,ATL,PHX,A,38.0,31.0,4.0,1.0,6.0,2.0,0.0,,,,,,,,,rhyne howard,0,csv
2024-09-06,2024,Rhyne Howard,ATL,DAL,H,45.0,33.0,3.0,6.0,6.0,1.0,0.0,,,,,,,,,rhyne howard,1,csv
2024-09-08,2024,Rhyne Howard,ATL,IND,A,42.0,36.0,4.0,5.0,4.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2024-09-10,2024,Rhyne Howard,ATL,MIN,H,35.0,14.0,3.0,0.0,2.0,3.0,1.0,,,,,,,,,rhyne howard,1,csv
2024-09-13,2024,Rhyne Howard,ATL,WAS,H,39.0,11.0,3.0,4.0,1.0,4.0,2.0,,,,,,,,,rhyne howard,1,csv
2024-09-15,2024,Rhyne Howard,ATL,WAS,A,44.0,14.0,5.0,3.0,2.0,3.0,0.0,,,,,,,,,rhyne howard,0,csv
2024-09-17,2024,Rhyne Howard,ATL,CHI,H,34.0,15.0,4.0,3.0,1.0,2.0,0.0,,,,,,,,,rhyne howard,1,csv
2024-09-19,2024,Rhyne Howard,ATL,NYL,A,25.0,13.0,3.0,4.0,3.0,2.0,1.0,,,,,,,,,rhyne howard,0,csv
2025-05-16,2025,Rhyne Howard,ATL,WAS,A,37.0,11.0,2.0,6.0,3.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2025-05-20,2025,Rhyne Howard,ATL,IND,A,36.0,20.0,2.0,3.0,4.0,3.0,0.0,,,,,,,,,rhyne howard,0,csv
2025-05-22,2025,Rhyne Howard,ATL,IND,H,37.0,24.0,5.0,2.0,3.0,2.0,1.0,,,,,,,,,rhyne howard,1,csv
2025-05-24,2025,Rhyne Howard,ATL,DAL,H,38.0,9.0,7.0,10.0,1.0,1.0,1.0,,,,,,,,,rhyne howard,1,csv
2025-05-25,2025,Rhyne Howard,ATL,CON,H,31.0,11.0,8.0,2.0,1.0,1.0,1.0,,,,,,,,,rhyne howard,1,csv
2025-05-28,2025,Rhyne Howard,ATL,LAS,A,38.0,15.0,9.0,7.0,4.0,3.0,1.0,,,,,,,,,rhyne howard,0,csv
2025-05-31,2025,Rhyne Howard,ATL,SEA,A,36.0,33.0,6.0,5.0,4.0,2.0,1.0,,,,,,,,,rhyne howard,0,csv
2025-06-06,2025,Rhyne Howard,ATL,CON,A,36.0,18.0,4.0,6.0,3.0,1.0,2.0,,,,,,,,,rhyne howard,0,csv
2025-06-10,2025,Rhyne Howard,ATL,IND,H,37.0,3.0,5.0,5.0,0.0,1.0,2.0,,,,,,,,,rhyne howard,1,csv
2025-06-13,2025,Rhyne Howard,ATL,CHI,H,39.0,36.0,8.0,4.0,9.0,0.0,0.0,,,,,,,,,rhyne howard,1,csv
2025-06-15,2025,Rhyne Howard,ATL,WAS,A,29.0,14.0,1.0,2.0,4.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2025-06-17,2025,Rhyne Howard,ATL,NYL,A,39.0,13.0,7.0,9.0,2.0,3.0,3.0,,,,,,,,,rhyne howard,0,csv
2025-06-20,2025,Rhyne Howard,ATL,WAS,H,37.0,13.0,5.0,6.0,1.0,0.0,0.0,,,,,,,,,rhyne howard,1,csv
2025-06-22,2025,Rhyne Howard,ATL,CHI,H,35.0,22.0,3.0,3.0,4.0,2.0,1.0,,,,,,,,,rhyne howard,1,csv
2025-06-25,2025,Rhyne Howard,ATL,DAL,A,37.0,23.0,8.0,0.0,5.0,3.0,1.0,,,,,,,,,rhyne howard,0,csv
2025-06-27,2025,Rhyne Howard,ATL,MIN,H,44.0,15.0,6.0,8.0,1.0,3.0,1.0,,,,,,,,,rhyne howard,1,csv
2025-06-29,2025,Rhyne Howard,ATL,NYL,H,24.0,5.0,2.0,2.0,0.0,1.0,0.0,,,,,,,,,rhyne howard,1,csv
2025-07-07,2025,Rhyne Howard,ATL,GSV,H,34.0,15.0,4.0,4.0,3.0,2.0,0.0,,,,,,,,,rhyne howard,1,csv
2025-07-11,2025,Rhyne Howard,ATL,IND,A,26.0,14.0,3.0,2.0,4.0,1.0,3.0,,,,,,,,,rhyne howard,0,csv
2025-08-10,2025,Rhyne Howard,ATL,PHX,A,16.0,4.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2025-08-14,2025,Rhyne Howard,ATL,SEA,A,38.0,25.0,1.0,7.0,5.0,2.0,0.0,,,,,,,,,rhyne howard,0,csv
2025-08-16,2025,Rhyne Howard,ATL,SEA,H,36.0,21.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,rhyne howard,1,csv
2025-08-18,2025,Rhyne Howard,ATL,GSV,A,37.0,14.0,5.0,6.0,4.0,0.0,1.0,,,,,,,,,rhyne howard,0,csv
2025-08-20,2025,Rhyne Howard,ATL,LVA,A,35.0,19.0,3.0,6.0,4.0,1.0,0.0,,,,,,,,,rhyne howard,0,csv
2025-08-21,2025,Rhyne Howard,ATL,MIN,H,37.0,16.0,4.0,3.0,2.0,2.0,0.0,,,,,,,,,rhyne howard,1,csv
2025-08-23,2025,Rhyne Howard,ATL,NYL,H,37.0,9.0,8.0,6.0,1.0,2.0,0.0,,,,,,,,,rhyne howard,1,csv
2025-08-27,2025,Rhyne Howard,ATL,LVA,H,38.0,19.0,4.0,7.0,2.0,2.0,0.0,,,,,,,,,rhyne howard,1,csv
2025-08-29,2025,Rhyne Howard,ATL,DAL,H,37.0,24.0,4.0,5.0,6.0,1.0,6.0,,,,,,,,,rhyne howard,1,csv
2025-09-01,2025,Rhyne Howard,ATL,CON,A,38.0,23.0,4.0,3.0,4.0,2.0,0.0,,,,,,,,,rhyne howard,0,csv
2025-09-03,2025,Rhyne Howard,ATL,LAS,H,37.0,19.0,4.0,5.0,3.0,0.0,0.0,,,,,,,,,rhyne howard,1,csv
2025-09-05,2025,Rhyne Howard,ATL,LAS,H,37.0,37.0,5.0,6.0,9.0,1.0,0.0,,,,,,,,,rhyne howard,1,csv
2025-09-08,2025,Rhyne Howard,ATL,CON,H,31.0,18.0,5.0,6.0,2.0,2.0,0.0,,,,,,,,,rhyne howard,1,csv
2025-09-10,2025,Rhyne Howard,ATL,CON,A,27.0,15.0,4.0,4.0,3.0,3.0,1.0,,,,,,,,,rhyne howard,0,csv
2024-05-16,2024,Rickea Jackson,CHI,ATL,H,18.0,7.0,3.0,0.0,0.0,1.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-05-18,2024,Rickea Jackson,CHI,LVA,A,22.0,13.0,1.0,0.0,2.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-05-22,2024,Rickea Jackson,CHI,WAS,H,31.0,9.0,3.0,1.0,1.0,0.0,1.0,,,,,,,,,rickea jackson,1,csv
2024-05-25,2024,Rickea Jackson,CHI,IND,H,21.0,16.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-05-27,2024,Rickea Jackson,CHI,DAL,H,24.0,4.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-05-28,2024,Rickea Jackson,CHI,IND,A,23.0,12.0,1.0,1.0,1.0,2.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-05-31,2024,Rickea Jackson,CHI,CHI,A,28.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-06-02,2024,Rickea Jackson,CHI,PHX,A,27.0,9.0,7.0,1.0,1.0,0.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-06-06,2024,Rickea Jackson,CHI,MIN,H,14.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-06-08,2024,Rickea Jackson,CHI,DAL,H,24.0,8.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-06-10,2024,Rickea Jackson,CHI,LVA,H,23.0,16.0,5.0,1.0,1.0,0.0,1.0,,,,,,,,,rickea jackson,1,csv
2024-06-12,2024,Rickea Jackson,CHI,SEA,A,16.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-06-14,2024,Rickea Jackson,CHI,MIN,A,30.0,19.0,10.0,3.0,0.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-06-16,2024,Rickea Jackson,CHI,ATL,A,34.0,16.0,3.0,2.0,1.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-06-18,2024,Rickea Jackson,CHI,CON,A,25.0,10.0,7.0,2.0,0.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-06-20,2024,Rickea Jackson,CHI,NYL,A,21.0,6.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-06-22,2024,Rickea Jackson,CHI,NYL,A,16.0,7.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-06-29,2024,Rickea Jackson,CHI,PHX,A,29.0,14.0,6.0,2.0,2.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-07-03,2024,Rickea Jackson,CHI,WAS,H,30.0,12.0,5.0,4.0,2.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-07-06,2024,Rickea Jackson,CHI,LVA,H,41.0,14.0,6.0,3.0,3.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-07-07,2024,Rickea Jackson,CHI,PHX,H,37.0,22.0,6.0,3.0,2.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-07-10,2024,Rickea Jackson,CHI,MIN,H,24.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-07-13,2024,Rickea Jackson,CHI,DAL,A,29.0,23.0,7.0,2.0,0.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-07-16,2024,Rickea Jackson,CHI,SEA,H,38.0,16.0,6.0,4.0,1.0,1.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-08-16,2024,Rickea Jackson,CHI,NYL,H,28.0,13.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-08-17,2024,Rickea Jackson,CHI,CHI,H,27.0,13.0,5.0,1.0,1.0,0.0,1.0,,,,,,,,,rickea jackson,1,csv
2024-08-18,2024,Rickea Jackson,CHI,LVA,A,34.0,15.0,5.0,1.0,0.0,2.0,1.0,,,,,,,,,rickea jackson,0,csv
2024-08-20,2024,Rickea Jackson,CHI,CON,A,34.0,14.0,6.0,1.0,0.0,0.0,1.0,,,,,,,,,rickea jackson,0,csv
2024-08-23,2024,Rickea Jackson,CHI,WAS,A,33.0,17.0,3.0,1.0,3.0,0.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-08-25,2024,Rickea Jackson,CHI,DAL,A,37.0,25.0,3.0,4.0,6.0,2.0,3.0,,,,,,,,,rickea jackson,0,csv
2024-08-29,2024,Rickea Jackson,CHI,NYL,H,36.0,19.0,3.0,3.0,4.0,2.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-09-01,2024,Rickea Jackson,CHI,ATL,H,35.0,13.0,4.0,3.0,1.0,1.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-09-04,2024,Rickea Jackson,CHI,IND,A,24.0,5.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-09-07,2024,Rickea Jackson,CHI,CHI,A,37.0,17.0,6.0,3.0,0.0,0.0,3.0,,,,,,,,,rickea jackson,0,csv
2024-09-09,2024,Rickea Jackson,CHI,CON,H,40.0,23.0,4.0,1.0,1.0,3.0,1.0,,,,,,,,,rickea jackson,1,csv
2024-09-11,2024,Rickea Jackson,CHI,CON,H,32.0,16.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-09-12,2024,Rickea Jackson,CHI,SEA,H,33.0,22.0,7.0,3.0,1.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-09-15,2024,Rickea Jackson,CHI,SEA,A,38.0,22.0,3.0,2.0,2.0,2.0,0.0,,,,,,,,,rickea jackson,0,csv
2024-09-18,2024,Rickea Jackson,CHI,PHX,H,20.0,8.0,3.0,0.0,0.0,1.0,0.0,,,,,,,,,rickea jackson,1,csv
2024-09-20,2024,Rickea Jackson,CHI,MIN,A,36.0,19.0,8.0,1.0,3.0,1.0,2.0,,,,,,,,,rickea jackson,0,csv
2025-05-17,2025,Rickea Jackson,CHI,GSV,A,35.0,13.0,5.0,3.0,3.0,1.0,1.0,,,,,,,,,rickea jackson,0,csv
2025-05-18,2025,Rickea Jackson,CHI,MIN,H,23.0,8.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-05-28,2025,Rickea Jackson,CHI,ATL,H,12.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-06-07,2025,Rickea Jackson,CHI,DAL,A,26.0,10.0,2.0,2.0,0.0,2.0,1.0,,,,,,,,,rickea jackson,0,csv
2025-06-10,2025,Rickea Jackson,CHI,GSV,H,35.0,8.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-06-12,2025,Rickea Jackson,CHI,LVA,A,33.0,30.0,7.0,1.0,4.0,0.0,0.0,,,,,,,,,rickea jackson,0,csv
2025-06-14,2025,Rickea Jackson,CHI,MIN,A,36.0,18.0,5.0,2.0,3.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2025-06-18,2025,Rickea Jackson,CHI,SEA,H,36.0,17.0,2.0,2.0,1.0,2.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-06-22,2025,Rickea Jackson,CHI,MIN,A,31.0,9.0,1.0,1.0,2.0,0.0,1.0,,,,,,,,,rickea jackson,0,csv
2025-06-25,2025,Rickea Jackson,CHI,CHI,A,36.0,11.0,1.0,4.0,0.0,0.0,1.0,,,,,,,,,rickea jackson,0,csv
2025-06-26,2025,Rickea Jackson,CHI,IND,A,30.0,14.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2025-06-29,2025,Rickea Jackson,CHI,CHI,H,28.0,6.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-07-03,2025,Rickea Jackson,CHI,NYL,A,28.0,8.0,4.0,2.0,0.0,2.0,0.0,,,,,,,,,rickea jackson,0,csv
2025-07-05,2025,Rickea Jackson,CHI,IND,A,33.0,15.0,2.0,5.0,0.0,1.0,1.0,,,,,,,,,rickea jackson,0,csv
2025-07-10,2025,Rickea Jackson,CHI,MIN,H,31.0,14.0,3.0,1.0,2.0,1.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-07-13,2025,Rickea Jackson,CHI,CON,H,32.0,19.0,6.0,4.0,1.0,0.0,2.0,,,,,,,,,rickea jackson,1,csv
2025-07-16,2025,Rickea Jackson,CHI,WAS,H,29.0,22.0,3.0,2.0,0.0,1.0,1.0,,,,,,,,,rickea jackson,1,csv
2025-07-22,2025,Rickea Jackson,CHI,WAS,A,35.0,22.0,3.0,4.0,4.0,0.0,0.0,,,,,,,,,rickea jackson,0,csv
2025-07-24,2025,Rickea Jackson,CHI,CON,A,24.0,4.0,4.0,2.0,0.0,0.0,1.0,,,,,,,,,rickea jackson,0,csv
2025-07-26,2025,Rickea Jackson,CHI,NYL,A,31.0,24.0,3.0,2.0,4.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2025-07-30,2025,Rickea Jackson,CHI,LVA,H,34.0,6.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-08-02,2025,Rickea Jackson,CHI,SEA,A,47.0,27.0,9.0,3.0,0.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2025-08-06,2025,Rickea Jackson,CHI,IND,H,32.0,25.0,5.0,2.0,3.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-08-08,2025,Rickea Jackson,CHI,CON,H,29.0,20.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-08-10,2025,Rickea Jackson,CHI,GSV,A,29.0,8.0,6.0,2.0,2.0,2.0,0.0,,,,,,,,,rickea jackson,0,csv
2025-08-11,2025,Rickea Jackson,CHI,SEA,H,37.0,9.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-08-13,2025,Rickea Jackson,CHI,NYL,H,31.0,16.0,7.0,3.0,2.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-08-15,2025,Rickea Jackson,CHI,DAL,A,35.0,15.0,5.0,2.0,3.0,1.0,0.0,,,,,,,,,rickea jackson,0,csv
2025-08-17,2025,Rickea Jackson,CHI,WAS,A,38.0,17.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,rickea jackson,0,csv
2025-08-21,2025,Rickea Jackson,CHI,DAL,H,33.0,25.0,5.0,0.0,6.0,2.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-08-27,2025,Rickea Jackson,CHI,PHX,H,27.0,21.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,,rickea jackson,1,csv
2025-08-30,2025,Rickea Jackson,CHI,IND,H,26.0,8.0,3.0,0.0,2.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
2025-09-01,2025,Rickea Jackson,CHI,WAS,H,27.0,16.0,2.0,0.0,4.0,0.0,0.0,,,,,,,,,rickea jackson,1,csv
